old_path,disposition,new_path,rationale,owner,consumers
.agents/AGENT-INSTRUCTIONS.md,RETAIN_CANONICAL,,"Hand-maintained canonical input, not generated. .agents/ stays its namespace per #5420.",agent system top-level guidance,.claude/agents/implementer.md; .claude/agents/orchestrator.md; .github/agents/implementer.agent.md; .github/agents/orchestrator.agent.md; evals/implementer-spike/runs/20260528T055856Z-7562dce2/runs.jsonl
.agents/AGENT-SYSTEM.md,RETAIN_CANONICAL,,"Hand-maintained canonical input, not generated. .agents/ stays its namespace per #5420.",agent system top-level guidance,.agents/AGENT-INSTRUCTIONS.md; .github/copilot-instructions.md; scripts/test_selection/path_policy.yml; tests/test_agent_role_metadata_migration.py
.agents/AGENTS.md,RETAIN_CANONICAL,,"Hand-maintained canonical input, not generated. .agents/ stays its namespace per #5420.",agent system top-level guidance,tests/validation/test_session_log_optional.py
.agents/CLAUDE.md,RETAIN_CANONICAL,,"Hand-maintained canonical input, not generated. .agents/ stays its namespace per #5420.",agent system top-level guidance,.claude/agents/implementer.md; .github/agents/implementer.agent.md; evals/reviewer-asymmetry-spike/runs/final.json; src/claude/agents/implementer.md; src/copilot-cli/agents/implementer.agent.md
.agents/README.md,RETAIN_CANONICAL,,"Hand-maintained canonical input, not generated. .agents/ stays its namespace per #5420.",agent system top-level guidance,tests/skills/test/test_dx_trigger.py; tests/validation/test_session_log_optional.py
.agents/archive/sessions/2025-12-31-session-113-phase2-traceability.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2025-12-31-session-113-pr-713-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2025-12-31-session-114-phase2-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2025-12-31-session-120-phase2-traceability-qa.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-01-fix-orphaned-session-logs.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-02-pr727-critic-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-121-adr-036-platform-research.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-121-pr-715-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-122-adr036-security-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-123-historical-reference-compliance.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-123-phase2-planning.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-124-adr037-independent-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-125-adr037-convergence.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-01-session-126-m003-implementation.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-02-session-127-memory-incoherence-detection.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-01-slashcommandcreator-qa.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-128-context-optimization.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-129-adr037-sync-evidence.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-130-m6-ultrathink.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-303-pr752-comprehensive-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-346-claude-router-docs.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-356.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-366.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-03-session-372.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-131-pr754-merge-conflicts.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-135-claude-workflow-permissions.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-136.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-304-pr753-remediation.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-305-pr760-retrospective.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-305-task-generator-evaluation.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-306-autonomous-pr-monitoring.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-306-mcp-forgetful-stdio-pr.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-307-claude-code-action.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-307-cwe699-research.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-308-claude-code-skills-research.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-308-owasp-agentic-research.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-309-anthropic-legal-research.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-310-claude-md-imports.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-311-pr-776-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-312-claude-workflow-oidc-fix.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-313-pr-783-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-314-pr-783-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-315-pr788-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-04-session-315-sync-main-with-origin.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-01-pr782-module-refactor.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-01-pr791-duplicate-workflow-analysis.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-01-qa-gate-conflict-resolution.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-02-merge-conflict-resolution.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-132-pr-description-update.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-316-extract-mcp-setup-action.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-316-pr790-round3-doc-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-317-pr-795-spec-validation.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-317-round5-error-audit.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-318-merge-velocity-analysis.json,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-318-merge-velocity-analysis.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-318-pr-creation.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-319-pr799-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-320-pr799-followup.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-373-agents-md-update.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-374-issue-804-debug.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-05-session-374-session-validation-rca.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-06-session-375-fix-episode-schema.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-06-session-375-pr825-title-fix.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-06-session-375-skillforge-evaluation.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-06-session-376-issue-808-validation.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-06-session-377-session-skill-flattening.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-06-session-378.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-06-session-379.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-07-session-131.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-08-session-808.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/archive/sessions/2026-01-11-session-01-pr-869-review.md,RETAIN_HISTORY,,"Archived session log, plan, or review. Path is cited by history that must stay as written (.serena memories, .project-toolkit sessions and ADRs). PR #5887 kept archive/ as history.","archive (historical record, no live writer)",extract_session_episode.py reads archived sessions; history citations
.agents/context-output-manifest.json,MOVE,.project-toolkit/context-output-manifest.json,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/AGENTS-INDEX.md,MOVE,.project-toolkit/context/AGENTS-INDEX.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/AGENTS-details/agents.md,MOVE,.project-toolkit/context/AGENTS-details/agents.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/AGENTS-details/routing.md,MOVE,.project-toolkit/context/AGENTS-details/routing.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/AGENTS-details/standards.md,MOVE,.project-toolkit/context/AGENTS-details/standards.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/agents.md,MOVE,.project-toolkit/context/agents/details/agents.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/architecture.md,MOVE,.project-toolkit/context/agents/details/architecture.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/commands.md,MOVE,.project-toolkit/context/agents/details/commands.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/constraints.md,MOVE,.project-toolkit/context/agents/details/constraints.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/dangerous-assumptions.md,MOVE,.project-toolkit/context/agents/details/dangerous-assumptions.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/dependencies.md,MOVE,.project-toolkit/context/agents/details/dependencies.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/entry-points.md,MOVE,.project-toolkit/context/agents/details/entry-points.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/matters.md,MOVE,.project-toolkit/context/agents/details/matters.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/skip.md,MOVE,.project-toolkit/context/agents/details/skip.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/details/where-to-look.md,MOVE,.project-toolkit/context/agents/details/where-to-look.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/agents/index.md,MOVE,.project-toolkit/context/agents/index.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/build/details/architecture.md,MOVE,.project-toolkit/context/build/details/architecture.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/build/details/build.md,MOVE,.project-toolkit/context/build/details/build.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/build/details/commands.md,MOVE,.project-toolkit/context/build/details/commands.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
.agents/context/build/details/constraints.md,MOVE,.project-toolkit/context/build/details/constraints.md,"Generated output of extract_and_index.py, reproducible from AGENTS.md sources. The manifest is its write contract.",context-optimizer skill (extract_and_index.py),lefthook.yml context-output-check; workflow pytest.yml context-output guard; tests/test_context_output_manifest_contract.py
